Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,892",Irreplaceable,"$50,065",-,-,"$50,065",100%
"1,893",Baykalskiye kanikuly,"$49,964",-,-,"$49,964",100%
"1,894",Joy of Second Child,"$49,906",-,-,"$49,906",100%
"1,895",Al Abyad Yewfet Amel,"$49,896",-,-,"$49,896",100%
"1,896",Battle Mountain: Graeme Obree's Story,"$49,853",-,-,"$49,853",100%
"1,897",Battle for Sevastopol 2016 Re-release,"$49,828",-,-,"$49,828",100%
"1,898",Clair Obscur,"$49,667",-,-,"$49,667",100%
"1,899",Queen Live in Bohemia,"$49,540",-,-,"$49,540",100%
"1,900",Chain of Command,"$49,286",-,-,"$49,286",100%
"1,901",My Father's Wings,"$49,241",-,-,"$49,241",100%
"1,902",Heart of the Desert,"$49,204",-,-,"$49,204",100%
"1,903",Sinbad: The Flying Princess and the Secret Island Part 1,"$49,099",-,-,"$49,099",100%
"1,904",The Pearl Pagoda,"$48,900",-,-,"$48,900",100%
"1,905",Unknown Title,"$48,822",-,-,"$48,822",100%
"1,906",The Hard Stop,"$48,441",-,-,"$48,441",100%
"1,907",Paris 05:59: Théo & Hugo,"$48,227",-,-,"$48,227",100%
"1,908",Walking to School,"$48,082",-,-,"$48,082",100%
"1,909",De Matthäus missie van Reinbert de Leeuw,"$47,771",-,-,"$47,771",100%
"1,910",Urge,"$47,740",-,-,"$47,740",100%
"1,911",Wild Goose Lodge,"$47,288",-,-,"$47,288",100%
"1,912",Daughters of the Dust 2016 Re-release,"$47,287","$40,986",86.7%,"$6,301",13.3%
"1,913",Olaylar Olaylar,"$47,240",-,-,"$47,240",100%
"1,914",Come Along,"$46,664",-,-,"$46,664",100%
"1,915",Death in Sarajevo,"$46,475",-,-,"$46,475",100%
"1,916",The Great Maiden's Blush,"$46,213",-,-,"$46,213",100%
"1,917",El jugador,"$46,149",-,-,"$46,149",100%
"1,918",Charlie,"$46,083",-,-,"$46,083",100%
"1,919",Easy Ball,"$46,037",-,-,"$46,037",100%
"1,920",70 80 90: A Shenzhen Love Story,"$45,996",-,-,"$45,996",100%
"1,921",El rei borni,"$45,572",-,-,"$45,572",100%
"1,922",3 Weeks in Yerevan,"$45,536","$45,536",100%,-,-
"1,923",Lost Birds,"$45,317",-,-,"$45,317",100%
"1,924",Pokémon: The Legend of XYZ!,"$45,274",-,-,"$45,274",100%
"1,925",Remainder,"$44,898",-,-,"$44,898",100%
"1,926",Hamlat Feraizar,"$44,886",-,-,"$44,886",100%
"1,927",Lucha: Playing the Impossible,"$44,872",-,-,"$44,872",100%
"1,928",Amor em Sampa,"$44,555",-,-,"$44,555",100%
"1,929",Gondolj rám,"$44,379",-,-,"$44,379",100%
"1,930",Fass Malh We Daak,"$44,352",-,-,"$44,352",100%
"1,931","Operación México, un pacto de amor","$44,267",-,-,"$44,267",100%
"1,932",Nuts!,"$44,230","$44,230",100%,-,-
"1,933",Danny Says,"$44,213","$44,213",100%,-,-
"1,934",The Trip to Italy 2016 Re-release,"$43,766",-,-,"$43,766",100%
"1,935",The Land,"$43,756","$43,756",100%,-,-
"1,936",GARAKOWA - Restore the World,"$43,416",-,-,"$43,416",100%
"1,937",Morengen Bear vs Man,"$43,328",-,-,"$43,328",100%
"1,938",The Empire of Corpses,"$43,320",-,-,"$43,320",100%
"1,939",Nika,"$43,259",-,-,"$43,259",100%
"1,940",Michael Collins 2016 Re-release,"$43,244",-,-,"$43,244",100%
"1,941",Bol Sans,"$43,214",-,-,"$43,214",100%
"1,942",Mysteries of Lisbon 2016 Re-release,"$43,067",-,-,"$43,067",100%
"1,943",Trash Detective,"$43,030",-,-,"$43,030",100%
"1,944",Uroki vyzhivaniya,"$42,992",-,-,"$42,992",100%
"1,945","Brooks, Meadows and Lovely Faces","$42,913",-,-,"$42,913",100%
"1,946",Morran & Tobias - Som en skänk från ovan,"$42,795",-,-,"$42,795",100%
"1,947",Lucie: The Story of a Rock Band,"$42,748",-,-,"$42,748",100%
"1,948",One Breath,"$42,573",-,-,"$42,573",100%
"1,949",Closet Monster,"$42,360","$42,166",99.5%,$194,0.5%
"1,950",Breathing Underwater,"$42,177",-,-,"$42,177",100%
"1,951",Good Night,"$41,937",-,-,"$41,937",100%
"1,952",In Pursuit of Silence,"$41,913","$29,834",71.2%,"$12,079",28.8%
"1,953",Deda,"$41,897",-,-,"$41,897",100%
"1,954",Yolsuzlar Çetesi,"$41,774",-,-,"$41,774",100%
"1,955",Two Idiots,"$41,753",-,-,"$41,753",100%
"1,956",Kodi,"$41,707",-,-,"$41,707",100%
"1,957",All Cats Are Grey,"$41,340",-,-,"$41,340",100%
"1,958",Shadow,"$41,139",-,-,"$41,139",100%
"1,959",Min Dahar Ragel,"$41,124",-,-,"$41,124",100%
"1,960",Love is Not Behind the Mountains,"$40,948",-,-,"$40,948",100%
"1,961",News from Planet Mars 2016 Re-release,"$40,625",-,-,"$40,625",100%
"1,962",Sevdam Gözlerinde Kaldi,"$40,447",-,-,"$40,447",100%
"1,963",A Horse with Hope,"$40,416",-,-,"$40,416",100%
"1,964",The Official Story 2016 Re-release,"$40,406",-,-,"$40,406",100%
"1,965",The Mirror,"$40,394",-,-,"$40,394",100%
"1,966",Of Mind and Music,"$40,322","$15,073",37.4%,"$25,249",62.6%
"1,967",Couple in a Hole,"$40,256",-,-,"$40,256",100%
"1,968",A Roar of Wolf Troops,"$40,212",-,-,"$40,212",100%
"1,969",Hibou,"$40,159",-,-,"$40,159",100%
"1,970",The Light,"$40,032",-,-,"$40,032",100%
"1,971",Mr. Snow White,"$40,002",-,-,"$40,002",100%
"1,972",Is That a Gun in Your Pocket?,"$39,928","$39,928",100%,-,-
"1,973",Nich Sviatogo Valentyna,"$39,844",-,-,"$39,844",100%
"1,974",I Am Belfast,"$39,740",-,-,"$39,740",100%
"1,975",The Homeless Billionaire,"$39,493","$39,493",100%,-,-
"1,976",Napoleon,"$39,448",-,-,"$39,448",100%
"1,977",La Notte,"$39,236","$39,236",100%,-,-
"1,978",What We Become,"$39,234",-,-,"$39,234",100%
"1,979",Love of the Sea,"$39,162",-,-,"$39,162",100%
"1,980",Life on the Line,"$39,027",-,-,"$39,027",100%
"1,981",Starfish,"$39,012",-,-,"$39,012",100%
"1,982",Kung Fu Style,"$38,936",-,-,"$38,936",100%
"1,983",Sloboda pod nákladom,"$38,852",-,-,"$38,852",100%
"1,984",Hunger 2016 Re-release,"$38,788",-,-,"$38,788",100%
"1,985",The Son of Joseph,"$38,774","$30,588",78.9%,"$8,186",21.1%
"1,986",Restored Me,"$38,745","$38,745",100%,-,-
"1,987",The Cold Front,"$38,695",-,-,"$38,695",100%
"1,988",Catching the Sun,"$38,613","$38,613",100%,-,-
"1,989",Mavis!,"$38,597",-,-,"$38,597",100%
"1,990",Spa Night,"$38,578","$38,578",100%,-,-
"1,991",Fräulein: una fiaba d'inverno,"$38,577",-,-,"$38,577",100%
"1,992",Troublemakers: The Story of Land Art,"$38,571","$29,462",76.4%,"$9,109",23.6%
"1,993",Ceberrut,"$38,444",-,-,"$38,444",100%
"1,994",Multiple Maniacs,"$38,403","$33,036",86%,"$5,367",14%
"1,995",Germans & Jews,"$38,100","$38,100",100%,-,-
"1,996",Bagnoli Jungle,"$38,027",-,-,"$38,027",100%
"1,997",Moscow Never Sleeps,"$38,004","$25,306",66.6%,"$12,698",33.4%
"1,998",Band of Outsiders 2016 Re-release,"$38,004","$38,004",100%,-,-
"1,999",Dora's Peace,"$37,919",-,-,"$37,919",100%
"2,000",The Death War,"$37,778",-,-,"$37,778",100%
"2,001",Cartels,"$37,766",-,-,"$37,766",100%
"2,002",Vakantna zhizn shef-povara,"$37,628",-,-,"$37,628",100%
"2,003",Power to Change: Die EnergieRebellion,"$37,615",-,-,"$37,615",100%
"2,004",News from Planet Mars,"$37,507",$310,0.8%,"$37,197",99.2%
"2,005",Overman,"$37,409",-,-,"$37,409",100%
"2,006",Leblebi Tozu,"$37,330",-,-,"$37,330",100%
"2,007",Mortadelo and Filemon: Mission - Save the Planet 2016 Re-release,"$37,278",-,-,"$37,278",100%
"2,008",Where You're Meant to Be,"$37,100",-,-,"$37,100",100%
"2,009",Borderland 2016 Re-release,"$37,080",-,-,"$37,080",100%
"2,010",Love Me Tomorrow,"$37,038",-,-,"$37,038",100%
"2,011",Trust Fund,"$36,885","$36,885",100%,-,-
"2,012",Yoga Hosers,"$36,585",-,-,"$36,585",100%
"2,013",The Boys Who Cried Wolf,"$36,539",-,-,"$36,539",100%
"2,014",Sound! Euphonium: The Movie - Welcome to the Kitauji High School Concert Band,"$36,476",-,-,"$36,476",100%
"2,015",How to Let Go of the World: and Love All the Things Climate Can't Change,"$36,386","$36,386",100%,-,-
"2,016",Cop Mortem,"$36,384",-,-,"$36,384",100%
"2,017",IMT Smile and Lucnica: Made in Slovakia,"$36,257",-,-,"$36,257",100%
"2,018",Baba Mirasi,"$36,149",-,-,"$36,149",100%
"2,019",Bouget Faqarah,"$36,121",-,-,"$36,121",100%
"2,020",Montmartre de Papa,"$36,059",-,-,"$36,059",100%
"2,021",Dare to Be Wild,"$36,048",-,-,"$36,048",100%
"2,022",Caída del Cielo,"$36,041",-,-,"$36,041",100%
"2,023","Kill Me, Deadly","$36,027","$36,027",100%,-,-
"2,024",A Break Alone,"$36,027",-,-,"$36,027",100%
"2,025",Polar Adventure,"$35,887",-,-,"$35,887",100%
"2,026",Mi prima la sexóloga,"$35,749",-,-,"$35,749",100%
"2,027",Hooray! Vacation!,"$35,705",-,-,"$35,705",100%
"2,028",Ates,"$35,620",-,-,"$35,620",100%
"2,029",Triumphantly Join Forces,"$35,611",-,-,"$35,611",100%
"2,030",Ogres,"$35,600",-,-,"$35,600",100%
"2,031",Notes to Eternity,"$35,463",-,-,"$35,463",100%
"2,032",Verskietende Ster,"$35,384",-,-,"$35,384",100%
"2,033",24 Weeks,"$35,266",-,-,"$35,266",100%
"2,034",Kali,"$35,247",-,-,"$35,247",100%
"2,035",Amateur,"$35,068",-,-,"$35,068",100%
"2,036",A Stitch of Life,"$34,966",-,-,"$34,966",100%
"2,037",Full of Grace,"$34,830",-,-,"$34,830",100%
"2,038",Free State,"$34,785",-,-,"$34,785",100%
"2,039",The Asian Connection,"$34,735",-,-,"$34,735",100%
"2,040",Make a Wish,"$34,641",-,-,"$34,641",100%
"2,041",The Reconquest,"$34,595",-,-,"$34,595",100%
"2,042",Off the Rails,"$34,249","$34,249",100%,-,-
"2,043",Well,"$34,033",-,-,"$34,033",100%
"2,044",Crime Busters,"$33,642",-,-,"$33,642",100%
"2,045",Billionaire Ransom,"$33,289",-,-,"$33,289",100%
"2,046",Dangerous Vacation,"$33,208",-,-,"$33,208",100%
"2,047",Mapplethorpe: Look at the Pictures,"$33,196",-,-,"$33,196",100%
"2,048",Being Charlie,"$32,964","$30,400",92.2%,"$2,564",7.8%
"2,049",Ifrit'in Diyeti: Cinnia,"$32,922",-,-,"$32,922",100%
"2,050",The Intervention,"$32,919","$32,919",100%,-,-
"2,051",Mega Monster Battle: Ultra Galaxy Legends - The Movie 2016 Re-release,"$32,851",-,-,"$32,851",100%
"2,052",No Home Movie,"$32,757","$32,757",100%,-,-
"2,053",Actually Quite a Lot,"$32,659",-,-,"$32,659",100%
"2,054",Footnotes,"$32,626",-,-,"$32,626",100%
"2,055",Rurouni Kenshin Part I: Origins 2016 Re-release,"$32,445","$32,445",100%,-,-
"2,056",Seven Days,"$32,308",-,-,"$32,308",100%
"2,057",Beauty and the Bestie,"$32,245",-,-,"$32,245",100%
"2,058",Mel-Un,"$32,098",-,-,"$32,098",100%
"2,059",Don't Open the Door,"$32,060",-,-,"$32,060",100%
"2,060","Rio, I Love You 2016 Re-release","$31,982","$31,982",100%,-,-
"2,061",Cantinflas 2016 Re-release,"$31,830",-,-,"$31,830",100%
"2,062",Tsukiji Wonderland,"$31,801",-,-,"$31,801",100%
"2,063",Paths of the Soul,"$31,747","$31,747",100%,-,-
"2,064",5 Dakkada Degisir Bütün Isler,"$31,704",-,-,"$31,704",100%
"2,065",Yola Geldik,"$31,698",-,-,"$31,698",100%
"2,066",Operation Avalanche,"$31,585",-,-,"$31,585",100%
"2,067",Painting the Modern Garden: Monet to Matisse,"$31,516",-,-,"$31,516",100%
"2,068",Outreach Connection: HUGS (Hearts United in God's Service),"$31,384",-,-,"$31,384",100%
"2,069",New Oriental God Doll,"$31,326",-,-,"$31,326",100%
"2,070",Jogo de Damas,"$31,259",-,-,"$31,259",100%
"2,071",Channo Kamli Yaar Di 2016 Re-release,"$31,217",-,-,"$31,217",100%
"2,072",The Super Parental Guardians,"$31,108",-,-,"$31,108",100%
"2,073",Atlit 2016 Re-release,"$31,053",-,-,"$31,053",100%
"2,074",Harry Potter and the Sorcerer's Stone 2016 Re-release,"$30,980",-,-,"$30,980",100%
"2,075",The Seventh Fire,"$30,977","$30,112",97.2%,$865,2.8%
"2,076",Lamb,"$30,844","$14,547",47.2%,"$16,297",52.8%
"2,077",Guaraní,"$30,487",-,-,"$30,487",100%
"2,078",Vanity,"$30,432",-,-,"$30,432",100%
"2,079",Sol Serit,"$30,309",-,-,"$30,309",100%
"2,080",Therapy for a Vampire 2016 Re-release,"$30,115","$30,115",100%,-,-
"2,081",Keeper,"$30,010",-,-,"$30,010",100%
"2,082",The Conformist 2016 Re-release,"$29,953",-,-,"$29,953",100%
"2,083",Margarita,"$29,908",-,-,"$29,908",100%
"2,084",22nd Catch,"$29,614",-,-,"$29,614",100%
"2,085",Concerto: A Beethoven Journey,"$29,598",-,-,"$29,598",100%
"2,086",The Eyes of My Mother,"$29,539","$27,099",91.7%,"$2,440",8.3%
"2,087",Dragon Force,"$29,539",-,-,"$29,539",100%
"2,088",Wide Open Sky,"$29,504",-,-,"$29,504",100%
"2,089",The Best Democracy Money Can Buy,"$29,500","$29,500",100%,-,-
"2,090",The Dog Wedding,"$29,495","$29,495",100%,-,-
"2,091",Emicem Hospital,"$29,454",-,-,"$29,454",100%
"2,092",Rag Union,"$29,242",-,-,"$29,242",100%
"2,093",Time to Choose,"$29,233","$29,233",100%,-,-
"2,094",My Fair Lady 2016 Re-release,"$29,223",-,-,"$29,223",100%
"2,095",Yen's Life,"$29,125",-,-,"$29,125",100%
"2,096",Freaky Ali,"$28,940",-,-,"$28,940",100%
"2,097",Las Ineses,"$28,873",-,-,"$28,873",100%
"2,098",Omega,"$28,845",-,-,"$28,845",100%
"2,099",Rewrite: The Promise I Made with You,"$28,713",-,-,"$28,713",100%
"2,100",Goddess Times,"$28,535",-,-,"$28,535",100%
"2,101","Rabin, the Last Day","$28,411","$28,411",100%,-,-
"2,102",Innsaei,"$28,221",-,-,"$28,221",100%
"2,103",Burn Burn Burn,"$28,123",-,-,"$28,123",100%
"2,104",Taxi 121,"$28,050",-,-,"$28,050",100%
"2,105",Take Me to the River,"$28,041","$28,041",100%,-,-
"2,106",Quatretondeta,"$27,990",-,-,"$27,990",100%
"2,107",Barneraneren,"$27,930",-,-,"$27,930",100%
"2,108",In the Heat of the Night 2016 Re-release,"$27,669",-,-,"$27,669",100%
"2,109",Stalker,"$27,475",-,-,"$27,475",100%
"2,110",Agent F.O.X.,"$27,404",-,-,"$27,404",100%
"2,111",Kate Plays Christine,"$27,364","$25,564",93.4%,"$1,800",6.6%
"2,112",Unlocking the Cage,"$27,284","$27,284",100%,-,-
"2,113",Oglan Bizim Kiz Bizim,"$27,238",-,-,"$27,238",100%
"2,114",Kadhalum Kadandhu Pogum,"$27,204",-,-,"$27,204",100%
"2,115",So Luckily,"$27,143",-,-,"$27,143",100%
"2,116",Curtain Call,"$26,964",-,-,"$26,964",100%
"2,117",A Monster with a Thousand Heads,"$26,865","$24,852",92.5%,"$2,013",7.5%
"2,118",La historia de Jan,"$26,858",-,-,"$26,858",100%
"2,119",Departure,"$26,448",-,-,"$26,448",100%
"2,120",Front Cover,"$26,409","$26,409",100%,-,-
"2,121",Bachelors,"$26,081",-,-,"$26,081",100%
"2,122",The Weather Inside,"$26,021",-,-,"$26,021",100%
"2,123",O Caseiro,"$25,928",-,-,"$25,928",100%
"2,124",Trabantem do posledního dychu,"$25,886",-,-,"$25,886",100%
"2,125",Orphans & Kingdoms,"$25,722",-,-,"$25,722",100%
"2,126",Kills On Wheels,"$25,678",-,-,"$25,678",100%
"2,127",Gurukulam,"$25,651","$25,651",100%,-,-
"2,128",Ted Sieger's Molly Monster,"$25,624",-,-,"$25,624",100%
"2,129",Banjo,"$25,531","$25,531",100%,-,-
"2,130",The Sacrifice 2016 Re-release,"$25,473",-,-,"$25,473",100%
"2,131",Eso que llaman amor 2016 Re-release,"$25,455",-,-,"$25,455",100%
"2,132",Kill Command,"$25,427",-,-,"$25,427",100%
"2,133",The Killing$ of Tony Blair,"$25,318",-,-,"$25,318",100%
"2,134",Loop,"$25,295",-,-,"$25,295",100%
"2,135",Disturbing the Peace,"$25,287","$25,287",100%,-,-
"2,136",Sour Grapes,"$25,147",-,-,"$25,147",100%
"2,137",Martirio satánico,"$25,041",-,-,"$25,041",100%
"2,138",Boyz n the Hood 2016 Re-release,"$25,001",-,-,"$25,001",100%
"2,139",The Double Life of Véronique 2016 Re-release,"$24,998",-,-,"$24,998",100%
"2,140",Paavada,"$24,985",-,-,"$24,985",100%
"2,141",Inside Llewyn Davis 2016 Re-release,"$24,930",-,-,"$24,930",100%
"2,142",A Dragon Arrives!,"$24,846",-,-,"$24,846",100%
"2,143",Pasos de héroe,"$24,843",-,-,"$24,843",100%
"2,144",Madaari,"$24,822",-,-,"$24,822",100%
"2,145",How to Plan an Orgy in a Small Town,"$24,532",-,-,"$24,532",100%
"2,146",Sudden Fear,"$24,476","$24,476",100%,-,-
"2,147",Out of Love,"$24,456",-,-,"$24,456",100%
"2,148",Last Days in the Desert,"$24,352",-,-,"$24,352",100%
"2,149",Wonder Boy for President,"$24,341",-,-,"$24,341",100%
"2,150",Action Hero Biju,"$24,233",-,-,"$24,233",100%
"2,151",Sid and Nancy 2016 Re-release,"$24,184",-,-,"$24,184",100%
"2,152",Parasol,"$24,171",-,-,"$24,171",100%
"2,153",Level Up,"$24,083","$1,469",6.1%,"$22,614",93.9%
"2,154",The Fiancé,"$23,986","$23,986",100%,-,-
"2,155",Aranmanai 2,"$23,980",-,-,"$23,980",100%
"2,156",Almost Holy,"$23,957","$21,142",88.2%,"$2,815",11.8%
"2,157",Get a Job,"$23,910",-,-,"$23,910",100%
"2,158",Chennai 600028 II: Second Innings,"$23,906",-,-,"$23,906",100%
"2,159",The Monkey King Havoc in Heavens Palace 2016 Re-release,"$23,852",-,-,"$23,852",100%
"2,160",Black Mountain Poets,"$23,722",-,-,"$23,722",100%
"2,161",Southbound,"$23,665","$23,665",100%,-,-
"2,162",White Island,"$23,638",-,-,"$23,638",100%
"2,163",Good Kids,"$23,627",-,-,"$23,627",100%
"2,164",Secrets of War 2016 Re-release,"$23,565",-,-,"$23,565",100%
"2,165",The Hill Chris Climbed: The Gridiron Heroes Story,"$23,487","$23,487",100%,-,-
"2,166",The Writing's on The Wall,"$23,398",-,-,"$23,398",100%
"2,167",The Beat That My Heart Skipped 2016 Re-release,"$23,311",-,-,"$23,311",100%
"2,168",Vaisakhi List,"$23,162",-,-,"$23,162",100%
"2,169",Gary Numan: Android in La La Land,"$23,121",-,-,"$23,121",100%
"2,170",Gece Seansi,"$23,114",-,-,"$23,114",100%
"2,171",Goat,"$23,020","$23,020",100%,-,-
"2,172",Mirza's Lady,"$22,886",-,-,"$22,886",100%
"2,173",Rabbi Wolff,"$22,755",-,-,"$22,755",100%
"2,174",Le Ride,"$22,658",-,-,"$22,658",100%
"2,175",The Long Night of Francisco Sanctis,"$22,537",-,-,"$22,537",100%
"2,176",The Black Dove,"$22,517","$22,517",100%,-,-
"2,177",Nobody from Nowhere 2016 Re-release,"$22,511",-,-,"$22,511",100%
"2,178",Sacrifice,"$22,504",-,-,"$22,504",100%
"2,179",Kamikaze 89,"$22,440","$22,440",100%,-,-
"2,180",Be Here Now,"$22,424","$22,424",100%,-,-
"2,181",Being Good,"$22,396",-,-,"$22,396",100%
"2,182",Maheshinte Prathikaaram,"$22,361",-,-,"$22,361",100%
"2,183",Minte-ma frumos în Centrul Vechi,"$22,307",-,-,"$22,307",100%
"2,184",Generation Startup,"$22,271","$22,271",100%,-,-
"2,185",Reparation,"$22,267","$22,267",100%,-,-
"2,186",Richard Müller: Nespoznany,"$22,117",-,-,"$22,117",100%
"2,187",Pet,"$22,003","$8,004",36.4%,"$13,999",63.6%
"2,188",Three Guys NAO,"$21,997",-,-,"$21,997",100%
"2,189",Crazy About Tiffany's,"$21,968",-,-,"$21,968",100%
"2,190",Speed Sisters,"$21,931",-,-,"$21,931",100%
"2,191",Donnie Darko 2016 Re-release,"$21,840",-,-,"$21,840",100%
"2,192",Return of the Don,"$21,781",-,-,"$21,781",100%
"2,193",The Nerd's Confession,"$21,752",-,-,"$21,752",100%
"2,194",The Apple of My Eye,"$21,724",-,-,"$21,724",100%
"2,195",The Divide,"$21,639",-,-,"$21,639",100%
"2,196",Blue Jay,"$21,626","$21,626",100%,-,-
"2,197",Med hjertet i dansen,"$21,590",-,-,"$21,590",100%
"2,198",Great Grand Masti,"$21,567",-,-,"$21,567",100%
"2,199",Thank You for Your Service,"$21,497","$21,497",100%,-,-
"2,200",Anton Chekhov 1890,"$21,462",-,-,"$21,462",100%
"2,201","Juana Azurduy, Guerrillera de la Patria Grande","$21,373",-,-,"$21,373",100%
"2,202",Zombie,"$21,372",-,-,"$21,372",100%
"2,203",The Code of Cain,"$21,367",-,-,"$21,367",100%
"2,204",The Intent,"$21,305",-,-,"$21,305",100%
"2,205",Andrei Rublev,"$21,302",-,-,"$21,302",100%
"2,206",Ratter,"$21,214",-,-,"$21,214",100%
"2,207",Already Tomorrow in Hong Kong,"$21,206","$21,206",100%,-,-
"2,208",The Oscar Nominated Short Films 2016: Animation,"$21,170",-,-,"$21,170",100%
"2,209",I Am Not a Serial Killer,"$21,148",-,-,"$21,148",100%
"2,210",Shadow Behind,"$21,133",-,-,"$21,133",100%
"2,211",Seneca's Day,"$21,121",-,-,"$21,121",100%
"2,212",The Achy Breaky Hearts,"$21,096",-,-,"$21,096",100%
"2,213",Rüzgarda salinan nilüfer,"$20,983",-,-,"$20,983",100%
"2,214",Lahore Se Aagey,"$20,979",-,-,"$20,979",100%
"2,215",Yolculuk,"$20,973",-,-,"$20,973",100%
"2,216",Submerged,"$20,813",-,-,"$20,813",100%
"2,217",Time Changer 2016 Re-release,"$20,797","$20,797",100%,-,-
"2,218",Lemon Tree Passage 2016 Re-release,"$20,773",-,-,"$20,773",100%
"2,219",In the Crosswind,"$20,705",-,-,"$20,705",100%
"2,220","AKA Shaman: Which Came First, the Toxic Chicken or the Poison Egg?","$20,687",-,-,"$20,687",100%
"2,221",The Duel,"$20,672",-,-,"$20,672",100%
"2,222",To My Beloved,"$20,584",-,-,"$20,584",100%
"2,223",Las toninas van al Este,"$20,582",-,-,"$20,582",100%
"2,224",Band of Robbers,"$20,555","$20,555",100%,-,-
"2,225",This Last Lonely Place,"$20,507","$20,507",100%,-,-
"2,226",Never,"$20,431","$20,431",100%,-,-
"2,227",Super Toy,"$20,410",-,-,"$20,410",100%
"2,228",Shaket Dabous,"$20,385",-,-,"$20,385",100%
"2,229",5 A.M.,"$20,256",-,-,"$20,256",100%
"2,230",Lanet: Uyanis,"$20,228",-,-,"$20,228",100%
"2,231",Sense from Siam,"$20,208",-,-,"$20,208",100%
"2,232",New World Order,"$20,205","$20,205",100%,-,-
"2,233",Hayati Tehlike,"$20,162",-,-,"$20,162",100%
"2,234",My Grandmother Fanny Kaplan,"$20,116",-,-,"$20,116",100%
"2,235",Love Me True,"$20,100","$20,100",100%,-,-
"2,236",Kill Me Please,"$20,065",-,-,"$20,065",100%
"2,237","No Pay, Nudity","$20,017","$20,017",100%,-,-
"2,238",Arctic,"$19,993",-,-,"$19,993",100%
"2,239",Idhu Namma Aalu,"$19,873",-,-,"$19,873",100%
"2,240",Dream,"$19,707",-,-,"$19,707",100%
"2,241",The Romans,"$19,705","$19,705",100%,-,-
"2,242",Lock,"$19,652",-,-,"$19,652",100%
"2,243",Teli and Toli,"$19,640",-,-,"$19,640",100%
"2,244",Art Bastard,"$19,600","$19,600",100%,-,-
"2,245",Piégé,"$19,585",-,-,"$19,585",100%
"2,246",Zoology,"$19,572",-,-,"$19,572",100%
"2,247",Time Lapse,"$19,572",-,-,"$19,572",100%
"2,248",Maldito Seas Waterfall!,"$19,552",-,-,"$19,552",100%
"2,249",Hannah: Buddhism's Untold Journey,"$19,526",$396,2%,"$19,130",98%
"2,250",Hunter Gatherer,"$19,462","$19,462",100%,-,-
"2,251",Somewhere Connected,"$19,291",-,-,"$19,291",100%
"2,252",ChickLit,"$19,180",-,-,"$19,180",100%
"2,253",Weekends,"$19,154",-,-,"$19,154",100%
"2,254",Nobody's Died Laughing,"$19,144",-,-,"$19,144",100%
"2,255",Revelation: Dawn of Global Government,"$19,107","$19,107",100%,-,-
"2,256",Revolution: New Art For A New World,"$19,103",-,-,"$19,103",100%
"2,257",Search Engines,"$19,033","$19,033",100%,-,-
"2,258",Malú: ni un paso atrás,"$18,918",-,-,"$18,918",100%
"2,259",Ktown Cowboys,"$18,863","$18,863",100%,-,-
"2,260",48 Hours to Live,"$18,847",-,-,"$18,847",100%
"2,261",Illegitimate,"$18,840",-,-,"$18,840",100%
"2,262",I Am Bolt,"$18,821",-,-,"$18,821",100%
"2,263",The Secret of the Snow Queen,"$18,782",-,-,"$18,782",100%
"2,264",One Night,"$18,671",-,-,"$18,671",100%
"2,265",Seoul Searching,"$18,654","$18,654",100%,-,-
"2,266",The Silence of the Sky,"$18,650",-,-,"$18,650",100%
"2,267",It All Started at the End,"$18,562",-,-,"$18,562",100%
"2,268",Mignon Mossie van Wyk,"$18,532",-,-,"$18,532",100%
"2,269",Ponto Zero,"$18,361",-,-,"$18,361",100%
"2,270",Rus'un Oyunu,"$18,340",-,-,"$18,340",100%
